제품명,기능성,processed_text
헬스온 온가족생유산균 골드 ,"[프로바이오틱스] 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",프로바이오틱스 유산균 균 배변 장 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인
헬스케어 MVP,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
[마그네슘]①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[몰리브덴]①산화,환원 효소의 활성에 필요
",비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 철 산소 비타민 산소 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 베타카로틴 곳 피부 점막 상피세포 셀레늄 셀렌 산소 아연 면역 철 산소 운반 혈액 생 에너지 생 구리 철 운반 산소 망간 뼈 에너지 산소 마그네슘 에너지 신경 근육 몰리브덴 산화 환원 효소 활
헬스케어 비타민,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",칼슘 인 뼈 골다공증 감소 항산화 산소 단백질 아미노산 혈액 시스테인 에너지 철 항산화 산소
헬스트리 비,"①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요",혈액 생 태아 경관 혈액 시스테인 단백질 아미노산 혈액 시스테인 엽산 철 산소
헬스트리 비 오리지널,"①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요",혈액 생 태아 경관 혈액 시스테인 단백질 아미노산 혈액 시스테인 엽산
헬스트리 엠,"①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요",에너지 에너지 생 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인 엽산 지방 단백질 에너지 생 칼슘 인 뼈 골다공증 감소 산소 면역 철 산소 산소 산소 운반 혈액 생 에너지 생
헬스트리 엠 오리지널,"[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
",비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 철 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소 철 산소 운반 혈액 생 에너지 생 아연 면역 셀레늄 셀렌 산소
헬스트리 포맨,"[베타카로틴]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[나이아신]①체내 에너지 생성에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12]①정상적인 엽산 대사에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[비타민K]①정상적인 혈액응고에 필요②뼈의 구성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[요오드]①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요
[구리]①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[망간]①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
",베타카로틴 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 철 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소 비타민 혈액 뼈 구성 아연 면역 셀레늄 셀렌 산소 요오드 갑상선 호르몬 에너지 생 구리 철 운반 산소 망간 뼈 에너지 산소
헬시.i.링크,"[비타민B1]①탄수화물과 에너지 대사에 필요
[나이아신]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요",비타민 에너지 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
헬시리버,"[실리마린] ① 간 건강에 도움을 줄 수 있음

[나이아신] ①체내 에너지 생성에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민B2] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",실리 마린 간 줄 수 나이아신 에너지 생 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 아연 면역 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생
헬시부트 맨즈부스터,"1) 옥타코사놀 함유 유지 : 지구력 증진에 도움을 줄 수 있음.
2) 쏘팔메토열매추출물 : 전립선 건강의 유지에 도움을 줄 수 있음.
3) 비타민B1 : 탄수화물과 에너지 대사에 필요.
4) 비타민B2 : 체내 에너지 생성에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
7) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.",옥 타코 놀 지구력 줄 수 팔메 토 물 전립선 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 아연 면역
헬시부트 올데이샷,"1) 밀크씨슬추출물 : 간 건강에 도움을 줄 수 있음.
2) EPA 및 DHA 함유 유지 : 혈중 중성지질 개선 · 혈행 개선 · 건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
3) 마리골드꽃추출물 : 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음.
4) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
5) 비타민B1 : 탄수화물과 에너지 대사에 필요.
6) 비타민B2 : 체내 에너지 생성에 필요.
7) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
8) 비타민B12 : 정상적인 엽산 대사에 필요.
9) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
10) 비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
11) 베타카로틴 : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
12) 나이아신 : 체내 에너지 생성에 필요.
13) 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요. 
14) 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
15) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
16) 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요.
17) 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요.
18) 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.
19) 셀렌 : 유해산소로부터 세포를 보호하는데 필요.
20) 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요.",밀크 슬 물 간 줄 수 중성 지질 혈행 눈 눈 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 베타카로틴 곳 피부 점막 상피세포 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀렌 산소 망간 뼈 에너지 산소
헬시아민 멀티비타민미네랄 포 맨,"- 비타민 A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증 발생 위험 감소에 도움을 줌
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
- 나이아신 : 체내 에너지 생성에 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액 응고에 필요, 골다공증 발생 위험 감소에 도움을 줌
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
- 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요
- 요오드 : 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경 발달에 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 몰리브덴 : 산화∙환원 효소의 활성에 필요
- 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 혈액 뼈 구성 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀렌 산소 요오드 갑상선 호르몬 에너지 생 신경 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여
헬시아민 멀티비타민미네랄 포 우먼,"- 비타민 A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
- 비타민 B1 : 탄수화물과 에너지 대사에 필요
- 비타민 B2 : 체내 에너지 생성에 필요
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민 B12 : 정상적인 엽산 대사에 필요
- 비타민 C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증 발생 위험 감소에 도움을 줌
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
- 비타민 K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
- 나이아신 : 체내 에너지 생성에 필요
- 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 엽산 : 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
- 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액 응고에 필요, 골다공증 발생 위험 감소에 도움을 줌
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
- 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 셀렌 : 유해산소로부터 세포를 보호하는데 필요
- 요오드 : 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경 발달에 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 몰리브덴 : 산화∙환원 효소의 활성에 필요
- 크롬 : 체내 탄수화물, 지방, 단백질 대사에 관여",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 혈액 뼈 구성 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 철 산소 운반 혈액 생 에너지 생 아연 면역 구리 철 운반 산소 셀렌 산소 요오드 갑상선 호르몬 에너지 생 신경 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여
헬시핏 와일드망고 다이어트 젤리,"1) 와일드망고종자추출물(IGOB131) : 체지방 감소에 도움을 줄 수 있음.
2) 난소화성말토덱스트린 : 배변활동 원활에 도움을 줄 수 있음. 
3) 비타민B1 : 탄수화물과 에너지 대사에 필요
4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요. 
5) 나이아신 : 체내 에너지 생성에 필요",와일드 망고 종자 물 체지방 감소 줄 수 난소 화성 말토 덱스트린 배변 줄 수 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생
헬쓰키즈(Healthy Kids),"①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
  ",에너지 에너지 생 단백질 아미노산 혈액 시스테인 철 산소
헬쓰플랜 마미철분,"[철]
①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
[비타민C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요
[판토텐산]
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12]
①정상적인 엽산 대사에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[구리]
①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
[엽산]
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",철 산소 운반 혈액 생 에너지 생 비타민 철 항산화작용 산소 판토텐산 지방 단백질 에너지 생 비타민 엽산 비타민 단백질 아미노산 혈액 시스테인 구리 철 운반 산소 엽산 혈액 생 태아 경관 혈액 시스테인
헬쓰플랜 센스엽산,①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요,혈액 생 태아 경관 혈액 시스테인
헬씨 플러스 비오틴+비타민B6+아연,"(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 면역
헬씨드 맨즈원,"①지구력 증진에 도움을 줄 수 있음

①전립선 건강의 유지에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",지구력 줄 수 전립선 줄 수 에너지 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 면역 산소 뼈 에너지 산소
헬씨드 밀크씨슬 4중기능성,"① 간 건강에 도움을 줄 수 있음

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",간 줄 수 에너지 에너지 생 단백질 아미노산 혈액 시스테인
헬씨드 비오틴 판토텐산 8중기능성,"(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
(1) 탄수화물과 에너지 대사에 필요
(1) 체내 탄수화물, 지방, 단백질 대사에 관여
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①유해산소로부터 세포를 보호하는데 필요
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",지방 단백질 에너지 생 에너지 지방 단백질 관여 면역 산소 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인
헬씨드 초임계 루테인 아스타잔틴 식물성캡슐 6중기능성,",[헤마토코쿠스추출물]
눈의 피로도 개선에 도움을 줄 수 있음
[마리골드꽃추출물]
노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[베타카로틴]
(가) 어두운 곳에서 시각 적응을 위해 필요
(나) 피부와 점막을 형성하고 기능을 유지하는데 필요
[비타민D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌
[엽산]
(가) 세포와 혈액생성에 필요
(나) 태아 신경관의 정상 발달에 필요
(다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",헤 마토 코 쿠스 물 눈 피로 줄 수 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 비타민 항산화 산소 베타카로틴 곳 피부 점막 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인
헬씨디어 퍼펙트 이뮨,"[마그네슘] 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민C] 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[비타민B2] 체내 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[요오드] 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요
[구리] 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[엽산] 세포와 혈액생성에 필요, 태아 신경관의 정상 발달에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
[몰리브덴] 산화･환원 효소의 활성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[망간] 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민K] 정상적인 혈액응고에 필요, 뼈의 구성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",마그네슘 에너지 신경 근육 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 엽산 비타민 철 항산화 산소 나이아신 에너지 생 비타민 에너지 생 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 요오드 갑상선 호르몬 에너지 생 구리 철 운반 산소 엽산 혈액 생 태아 경관 혈액 시스테인 셀렌 산소 아연 면역 몰리브덴 산화 환원 효소 활 크롬 지방 단백질 관여 비타민 항산화 산소 망간 뼈 에너지 산소 비타민 곳 피부 점막 상피세포 비타민 혈액 뼈 구성 비타민 칼슘 인 뼈 골다공증 감소
