제품명,기능성,processed_text
프리미엄 엠에스엠 ,"[엠에스엠(MSM)] ① 관절 및 연골건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",엠에스 엠 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
프리미엄 여성 갱년기 건강 플러스,"[회화나무열매추출물] 갱년기 여성의 건강에 도움을 줄 수 있음

[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌",회화나무 물 갱년기 여성 줄 수 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
프리미엄 엽산,"[엽산]
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B2]
 체내 에너지 생성에 필요
[비타민 B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B12]
 정상적인 엽산 대사에 필요
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요",엽산 혈액 생 태아 경관 혈액 시스테인 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 아연 면역
프리미엄 오메가3 1000,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 곳 피부 점막 상피세포
프리미엄 오메가3 쵸이스,"[EPA 및 DHA 함유 유지] ①혈중 중성지질 개선·혈행 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E] ①유해산소로부터 세포를 보호하는데 필요, ②항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 눈 눈 줄 수 비타민 산소 항산화 산소
프리미엄 올인원 멀티팩 Premium All in one Multipack,"정제1 : [은행잎추출물] ① 기억력 개선 ･ 혈행 개선에 도움을 줄 수 있음
정제2 : 
[비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요
[비타민B1] ① 탄수화물과 에너지 대사에 필요
[비타민B2] ① 체내 에너지 생성에 필요
[나이아신] ① 체내 에너지 생성에 필요 
[판토텐산] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] ① 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] ① 정상적인 엽산 대사에 필요
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
캡슐3 : [프로바이오틱스] ① 유산균 증식 및 유해균 억제 ･ 배변활동 원활 ･ 장 건강에 도움을 줄 수 있음
정제4 : 
[칼슘] ① 뼈와 치아 형성에 필요 ② 신경과 근육 기능 유지에 필요 ③ 정상적인 혈액응고에 필요 ④ 골다공증발생 위험 감소에 도움을 줌
[마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요 
[비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌",정제 은행 잎 물 기억 혈행 줄 수 정제 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 엽산 비타민 철 항산화 산소 캡슐 프로바이오틱스 유산균 균 배변 장 줄 수 정제 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 비타민 칼슘 인 뼈 골다공증 감소
프리미엄 옵티 MSM 2000,"[엠에스엠(MSM, Methyl sulfonylmethane, 디메틸설폰)] 관절 및 연골건강에 도움을 줄 수 있음
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
[아연] 정상적인 면역기능에 필요, 정상적인 세포분열에 필요",엠에스 엠 디메틸 설폰 관절 연골 줄 수 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
프리미엄 우리가족 멀티비타민,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[판토텐산](1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민B1](1) 탄수화물과 에너지 대사에 필요",비타민 철 항산화 산소 아연 면역 판토텐산 지방 단백질 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지
프리미엄 우먼 밸런스,"[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌 
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[대두이소플라본] 뼈 건강에 도움을 줄 수 있음 
[감마리놀렌산함유유지] 혈중 콜레스테롤 개선 · 혈행개선 · 월경전 변화에 의한 불편한 상태 개선 · 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 소 뼈 줄 수 감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수
프리미엄 유기농 밀크씨슬,"[밀크씨슬추출물] 간 건강에 도움을 줄 수 있음

[비타민B12] 정상적인 엽산 대사에 필요

[셀렌] 유해산소로부터 세포를 보호하는데 필요",밀크 슬 물 간 줄 수 비타민 엽산 셀렌 산소
프리미엄 유기농 비오틴,"[비타민B12] 정상적인 엽산 대사에 필요  
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
[셀렌] 유해산소로부터 세포를 보호하는데 필요",비타민 엽산 비오틴 지방 단백질 에너지 생 셀렌 산소
프리미엄 유기농 비오틴 플러스,"[비타민B12] 정상적인 엽산 대사에 필요

[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[셀렌] 유해산소로부터 세포를 보호하는데 필요",비타민 엽산 비오틴 지방 단백질 에너지 생 셀렌 산소
프리미엄 유기농 비타민D 5000IU,[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌,비타민 칼슘 인 뼈 골다공증 감소
프리미엄 이너케어 면역 프로바이오틱스 유산균,"[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄] ①유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 장 줄 수 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역 셀레늄 산소
프리미엄 정이품,[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요,비타민 항산화 산소
프리미엄 정일품,"비타민E
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",비타민 항산화 산소
프리미엄 제이컷,"1) 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음.
2) N-아세틸글루코사민 : 관절 및 연골 건강 · 피부보습에 도움을 줄 수 있음.
3) 난소화성말토덱스트린 : 식후 혈당상승 억제 · 배변활동 원활에 도움을 줄 수 있음.
4) 비타민B1 : 탄수화물과 에너지 대사에 필요.
5) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
6) 비오틴 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.",아캄 보지 물 지방 체지방 감소 줄 수 틸글루 코 민 관절 연골 피부 보습 줄 수 난소 화성 말토 덱스트린 식후 혈당 상승 배변 줄 수 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생
프리미엄 종합비타민 미네랄 플러스,"[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] ①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀레늄(셀렌)] ①유해산소로부터 세포를 보호하는데 필요",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 아연 면역 셀레늄 셀렌 산소
프리미엄 종합비타민 츄어블,"[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민 B1] ①탄수화물과 에너지 대사에 필요
[비타민 B2] ①체내 에너지 생성에 필요
[비타민 B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B12] ①정상적인 엽산 대사에 필요
[비타민 C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민 D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민 E] ①유해산소로부터 세포를 보호하는데 필요
[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[나이아신] ①체내 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소 비오틴 지방 단백질 에너지 생 나이아신 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역
프리미엄 종합비타민미네랄,"[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[철] ① 체내 산소운반과 혈액생성에 필요 ②에너지 생성에 필요
[비타민E] 유해산소로부터 세포를 보호하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[몰리브덴] 산화·환원 효소의 활성에 필요
[나이아신] 체내 에너지 생성에 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌
[비타민B2] 체내 에너지 생성에 필요
[비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요
[구리] ① 철의 운반과 이용에 필요 ② 유해산소로부터 세포를 보호하는데 필요
[셀레늄(또는 셀렌)] 유해산소로부터 세포를 보호하는데 필요
[비타민K] ① 정상적인 혈액응고에 필요 ② 뼈의 구성에 필요
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요",비타민 철 항산화 산소 철 산소 운반 혈액 생 에너지 생 비타민 산소 크롬 지방 단백질 관여 판토텐산 지방 단백질 에너지 생 몰리브덴 산화 환원 효소 활 나이아신 에너지 생 아연 면역 비타민 엽산 망간 뼈 에너지 산소 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 에너지 비타민 칼슘 인 뼈 골다공증 감소 비타민 에너지 생 비타민 곳 피부 점막 상피세포 구리 철 운반 산소 셀레늄 셀렌 산소 비타민 혈액 뼈 구성 엽산 혈액 생 태아 경관 혈액 시스테인 요오드 갑상선 호르몬 에너지 생
프리미엄 중성비타민C 1000,"[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민E]①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",비타민 철 항산화 산소 비타민 항산화 산소
프리미엄 철분,"[철]
(가) 체내 산소운반과 혈액생성에 필요
(나) 에너지 생성에 필요

[비타민 C]
(가)결합조직 형성과 기능유지에 필요
(나)철의 흡수에 필요
(다)항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",철 산소 운반 혈액 생 에너지 생 비타민 철 항산화 산소
프리미엄 철분비타민C,"[철] ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",철 산소 운반 혈액 생 에너지 생 비타민 철 항산화 산소
프리미엄 초록입홍합오일,"리프리놀-초록입홍합추출오일(제2009-49호) : (국문) 관절 건강에 도움을 줄 수 있음 (영문) May help to maintain healthy joint
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",리프 리놀 초록 입 홍합 오일 호 관절 줄 수 비타민 항산화 산소
프리미엄 초임계 비타민K2 & D3,"[비타민K] 정상적인 혈액응고에 필요/뼈의 구성에 필요

[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요/뼈의 형성과 유지에 필요/골다공증발생 위험 감소에 도움을 줌",비타민 혈액 뼈 구성 비타민 칼슘 인 뼈 골다공증 감소
프리미엄 초임계 아스타잔틴 루테인,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[헤마토코쿠스추출물] 눈의 피로도 개선에 도움을 줄 수 있음
[비타민 A] 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 헤 마토 코 쿠스 물 눈 피로 줄 수 비타민 곳 피부 점막 상피세포 비타민 항산화 산소
프리미엄 초임계 알티지 오메가3,"[EPA및DHA함유유지] 혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 항산화 산소
프리미엄 초임계 알티지(rTG) 오메가3 EPA DHA 1000,"[EPA 및 DHA 함유 유지]
혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

[비타민E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",중성 지질 혈행 기억 눈 눈 줄 수 비타민 항산화 산소
프리미엄 치아 튼튼 더블 플러스,"[칼슘] ①뼈와 치아 형성에 필요 ②신경과 근육 기능 유지에 필요 ③정상적인 혈액응고에 필요 ④골다공증발생 위험 감소에 도움을 줌

[망간] ①뼈 형성에 필요 ②에너지 이용에 필요 ③유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요 ②뼈의 형성과 유지에 필요 ③골다공증발생 위험 감소에 도움을 줌",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 망간 뼈 에너지 산소 비타민 칼슘 인 뼈 골다공증 감소
프리미엄 카르비올,"[비타민C] ①결합조직 형성과 기능유지에 필요 ②철의 흡수에 필요 ③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[코엔자임Q10] 항산화·높은 혈압 감소에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요 ②정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] ①단백질 및 아미노산 이용에 필요 ②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] ①세포와 혈액생성에 필요 ②태아 신경관의 정상 발달에 필요 ③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",비타민 철 항산화 산소 코엔자임 항산화 혈압 감소 줄 수 나이아신 에너지 생 아연 면역 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
프리미엄 칼마디 칼슘 마그네슘 비타민D3,"[칼슘]
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[마그네슘]
①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 비타민 칼슘 인 뼈 골다공증 감소
프리미엄 칼슘 마그네슘 비타민D 아연,"[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
프리미엄 칼슘 마그네슘 아연 비타민D,"칼슘-①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

비타민D - ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

마그네슘 -①에너지 이용에 필요②신경과 근육 기능 유지에 필요

아연 - ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 비타민 칼슘 인 뼈 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역
프리미엄 칼슘마그네슘아연비타민D,"[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
프리미엄 코랄칼슘 마그네슘,"[마그네슘] ①에너지 이용에 필요②신경과 근육 기능 유지에 필요

[칼슘] ①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",마그네슘 에너지 신경 근육 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 비타민 칼슘 인 뼈 골다공증 감소 망간 뼈 에너지 산소
프리미엄 코엔자임,"[코엔자임Q10]
①항산화·높은 혈압 감소에 도움을 줄 수 있음
[비타민A]
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]
①탄수화물과 에너지 대사에 필요
[비타민B2]
①체내 에너지 생성에 필요
[비타민B6]
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민C]
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민E]
①유해산소로부터 세포를 보호하는데 필요",코엔자임 항산화 혈압 감소 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 철 산소 비타민 산소
프리미엄 코엔자임Q10,"[코엔자임Q10] ①항산화 · 높은 혈압 감소에 도움을 줄 수 있음

[비타민E] ① 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",코엔자임 항산화 혈압 감소 줄 수 비타민 항산화 산소
프리미엄 코엔자임Q10 플러스,"[코엔자임Q10]①항산화·높은 혈압 감소에 도움을 줄 수 있음
[나이아신]①체내 에너지 생성에 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[판토텐산](1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀레늄]①유해산소로부터 세포를 보호하는데 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1](1) 탄수화물과 에너지 대사에 필요
[비타민B2](1) 체내 에너지 생성에 필요",코엔자임 항산화 혈압 감소 줄 수 나이아신 에너지 생 아연 면역 판토텐산 지방 단백질 에너지 생 셀레늄 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생
프리미엄 코큐텐,"[코엔자임Q10]①항산화·높은 혈압 감소에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[셀렌]①유해산소로부터 세포를 보호하는데 필요",코엔자임 항산화 혈압 감소 줄 수 비타민 곳 피부 점막 상피세포 비타민 산소 아연 면역 셀렌 산소
프리미엄 코큐텐 코엔자임Q10 혈압·항산화 케어,"[코엔자임Q10] 항산화, 높은 혈압 감소에 도움을 줄 수 있음
[나이아신] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",코엔자임 항산화 혈압 감소 줄 수 나이아신 에너지 생 비타민 단백질 아미노산 혈액 시스테인 크롬 지방 단백질 관여 아연 면역 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 셀렌 산소 비타민 에너지 비타민 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인
프리미엄 크릴오일 365 (Premium Krill Oil 365),"[비타민D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌",비타민 칼슘 인 뼈 골다공증 감소
프리미엄 키즈 멀티비타민&미네랄 면역 업,"[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] ①체내 에너지 생성에 필요
[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] ①탄수화물과 에너지 대사에 필요
[비타민K] ① 정상적인 혈액응고에 필요②뼈의 구성에 필요
[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] ①정상적인 엽산 대사에 필요",비타민 철 항산화 산소 나이아신 에너지 생 아연 면역 비타민 곳 피부 점막 상피세포 판토텐산 지방 단백질 에너지 생 비타민 칼슘 인 뼈 골다공증 감소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 혈액 뼈 구성 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산
프리미엄 키즈칼디,"[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험감소에 도움을 줌
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
",비타민 칼슘 인 뼈 골다공증 감소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
