제품명,기능성,processed_text
프리벤트라 플라리본 레드,"(가) 혈중 콜레스테롤 개선·혈행개선에 도움을 줄 수 있음 (나) 월경전 변화에 의한 불편한 상태 개선에 도움을 줄 수 있음 (다) 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
갱년기 여성의 건강에 도움을 줄 수 있음
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",콜레스테롤 혈행 줄 수 경전 변화 상태 줄 수 면역 과민반응 피부 상태 줄 수 갱년기 여성 줄 수 에너지 신경 근육 항산화 산소 칼슘 인 뼈 골다공증 감소
프리솔라 베이비 아기 유산균,"유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",유산균 균 배변 장 줄 수 칼슘 인 뼈 골다공증 감소
프리솔라 비타민 D 1000IU,"[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",비타민 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소
프리솔라 비타민D,"[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]
①유해산소로부터 세포를 보호하는데 필요",비타민 칼슘 인 뼈 골다공증 감소 비타민 산소
프리솔라 에센셜,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
①정상적인 엽산 대사에 필요
①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①체내 탄수화물, 지방, 단백질 대사에 관여
①체내 에너지 생성에 필요
①유해산소로부터 세포를 보호하는데 필요
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
①정상적인 혈액응고에 필요②뼈의 구성에 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 엽산 철 항산화 산소 지방 단백질 관여 에너지 생 산소 항산화 산소 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지 에너지 생 면역 지방 단백질 에너지 생 뼈 에너지 산소 곳 피부 점막 상피세포 철 운반 산소 칼슘 인 뼈 골다공증 감소 혈액 뼈 구성 혈액 생 태아 경관 혈액 시스테인
프리솔라 칼마디케이,"[마그네슘]
①에너지 이용에 필요②신경과 근육 기능 유지에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민K]
(1) 정상적인 혈액응고에 필요
(2) 뼈의 구성에 필요
[칼슘]
①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌",마그네슘 에너지 신경 근육 비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
프리워크아웃+,"비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

판토텐산 : ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",비타민 칼슘 인 뼈 골다공증 감소 판토텐산 지방 단백질 에너지 생
프리핌스,"- 감마리놀렌산 함유 유지 : 혈중 콜레스테롤 개선･혈행개선･월경전 변화에 의한 불편한 상태 개선･면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
- 비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
- 비타민 D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌 
- 비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요 
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요",감마 리놀렌산 콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 비타민 단백질 아미노산 혈액 시스테인 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 마그네슘 에너지 신경 근육
플라보,"①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",지방 단백질 에너지 생 면역 칼슘 인 뼈 골다공증 감소 지방 단백질 에너지 생
플라젠에스 플래티넘,"혈중 콜레스테롤 개선․혈행개선·월경전 변화에 의한 불편한 상태 개선· 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음

①뼈 건강에 도움을 줄 수 있음.

①기억력 개선에 도움을 줄 수 있음 ②혈행 개선에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",콜레스테롤 혈행 경전 변화 상태 면역 과민반응 피부 상태 줄 수 뼈 줄 수 기억 줄 수 혈행 줄 수 칼슘 인 뼈 골다공증 감소
플라체 비엑스(PLACE BX),"[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
[회화나무열매추출물]“갱년기 여성의 건강에 도움을 줄 수 있음(기타Ⅱ)”
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[판토텐산]①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
① 회화나무추출물 : 갱년기 여성의 건강에 도움을 줄 수 있음.
② 비타민B1 : 탄수화물과 에너지 대사에 필요.
③ 비타민B2 : 체내 에너지 생성에 필요.
④ 비타민B6 : 단백질 및 아미노산 이용에 필요.
                    혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
⑤ 비타민A :  어두운 곳에서 시각 적응을 위해 필요.
                   피부와 점막을 형성하고 기능을 유지하는데 필요.
                   상피세포의 성장과 발달에 필요.
⑥ 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
⑦ 아연 : 정상적인 면역기능에 필요.
             정상적인 세포분열에 필요
⑧ 칼슘 : 뼈와 치아 형성에 필요.
             신경과 근육 기능 유지에 필요.
             정상적인 혈액응고에 필요.
             청년기 이전에 적절한 운동과 건강한 식습관을 유지하면서 충분한 칼슘을 섭취하면 향후
             골다공증발생의 위험을 감소시킬 수 있음.① 회화나무추출물 : 갱년기 여성의 건강에 도움을 줄 수 있음.
② 비타민B1 : 탄수화물과 에너지 대사에 필요.
③ 비타민B2 : 체내 에너지 생성에 필요.
④ 비타민B6 : 단백질 및 아미노산 이용에 필요.
                    혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
⑤ 비타민A :  어두운 곳에서 시각 적응을 위해 필요.
                   피부와 점막을 형성하고 기능을 유지하는데 필요.
                   상피세포의 성장과 발달에 필요.
⑥ 판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요.
⑦ 아연 : 정상적인 면역기능에 필요.
             정상적인 세포분열에 필요
⑧ 칼슘 : 뼈와 치아 형성에 필요.
             신경과 근육 기능 유지에 필요.
             정상적인 혈액응고에 필요.
             청년기 이전에 적절한 운동과 건강한 식습관을 유지하면서 충분한 칼슘을 섭취하면 향후
             골다공증발생의 위험을 감소시킬 수 있음.",칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 회화나무 물 갱년기 여성 줄 수 아연 면역 비타민 곳 피부 점막 상피세포 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 생 비타민 에너지 회화나무 물 갱년기 여성 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 곳 피부 점막 상피세포 판토텐산 지방 단백질 에너지 생 아연 면역 칼슘 뼈 치아 신경 근육 혈액 청년 기 이전 운동 식 습관 칼슘 섭취 향후 골다공증 감소 수 회화나무 물 갱년기 여성 줄 수 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 곳 피부 점막 상피세포 판토텐산 지방 단백질 에너지 생 아연 면역 칼슘 뼈 치아 신경 근육 혈액 청년 기 이전 운동 식 습관 칼슘 섭취 향후 골다공증 감소 수
플란케어 덴티정,"- 폴리감마글루탐산 : 체내 칼슘흡수 촉진에 도움을 줄 수 있음
- 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
- 비타민 K : 정상적인 혈액응고에 필요, 뼈의 구성에 필요
- 칼슘 : 뼈와 치아 형성에 필요, 신경과 근육 기능 유지에 필요, 정상적인 혈액응고에 필요, 골다공증발생 위험 감소에 도움을 줌
- 마그네슘 : 에너지 이용에 필요, 신경과 근육 기능 유지에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요",폴리 감마 글루탐산 칼슘 촉진 줄 수 비타민 칼슘 인 뼈 골다공증 감소 비타민 혈액 뼈 구성 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 아연 면역 망간 뼈 에너지 산소
플란트엔,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 뼈 치아 신경 근육 혈액 골다공증 감소 면역 뼈 에너지 산소
플래티넘 쏘팔메토 옥타코사놀 11,"①전립선 건강의 유지에 도움을 줄 수 있음

①체내 에너지 생성에 필요

①지구력 증진에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①유해산소로부터 세포를 보호하는데 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",전립선 줄 수 에너지 생 지구력 줄 수 면역 지방 단백질 에너지 생 산소 단백질 아미노산 혈액 시스테인 에너지 에너지 생 칼슘 인 뼈 골다공증 감소 혈액 생 태아 경관 혈액 시스테인
플래티넘루테인오메가비타민D,"[EPA 및 DHA 함유 유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음,
                       건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음.
[루테인] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줌.
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 
          골다공증발생 위험 감소에 도움을 줌.
",중성 지질 혈행 줄 수 눈 눈 줄 수 루테 노화 감소 수 황반 색소 밀도 눈 비타민 칼슘 인 뼈 골다공증 감소
플래티넘비타민D4000IU,"[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌",비타민 칼슘 인 뼈 골다공증 감소
플래티넘종합비타민미네랄15,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요


①체내 에너지 생성에 필요

①산화,환원 효소의 활성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 엽산 대사에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요",철 산소 산소 에너지 생 산화 환원 효소 활 면역 뼈 에너지 산소 지방 단백질 에너지 생 칼슘 인 뼈 골다공증 감소 엽산 단백질 아미노산 혈액 시스테인 에너지 에너지 생 혈액 생 태아 경관 혈액 시스테인 곳 피부 점막 상피세포
플래티넘철분엽산비타민D,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요",칼슘 인 뼈 골다공증 감소 혈액 생 태아 경관 혈액 시스테인 산소 운반 혈액 생 에너지 생
플래티넘칼슘마그네슘아연비타민D,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",칼슘 인 뼈 골다공증 감소 뼈 치아 신경 근육 혈액 골다공증 감소 에너지 신경 근육 면역
플래티넘키즈멀티비타민미네랄,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①체내 에너지 생성에 필요

①탄수화물과 에너지 대사에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",철 산소 산소 면역 곳 피부 점막 상피세포 지방 단백질 에너지 생 뼈 에너지 산소 칼슘 인 뼈 골다공증 감소 단백질 아미노산 혈액 시스테인 에너지 생 에너지 혈액 생 태아 경관 혈액 시스테인
플래티넘키즈베타카로틴,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",철 산소 곳 피부 점막 상피세포 면역 칼슘 인 뼈 골다공증 감소
플랙스조인트MSM,"[디메틸설폰(Methyl sulfonylmethane, MSM) 제품]① 관절 및 연골건강에 도움을 줄 수 있음
[칼슘]①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌
",디메틸 설폰 관절 연골 줄 수 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소
플랜브이,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

",칼슘 인 뼈 골다공증 감소 에너지 에너지 생 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 혈액 생 태아 경관 혈액 시스테인 지방 단백질 에너지 생 철 산소 뼈 치아 신경 근육 혈액 골다공증 감소 면역 산소
플랜씨,"①혈중 콜레스테롤 개선·체지방 감소에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

",콜레스테롤 체지방 감소 줄 수 칼슘 인 뼈 골다공증 감소 에너지 에너지 생 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 지방 단백질 에너지 생 철 산소 면역
플랜틴 스위치온,"단백질 : 근육, 결합조직 등 신체조직의 구성성분/효소, 호르몬, 항체의 구성에 필요/체내 필수 영양성분이나 활성물질의 운반과 저장에 필요/체액, 산-염기의 균형 유지에 필요/에너지, 포도당, 지질의 합성에 필요
식이섬유 : 식이섬유 보충
난소화성말토덱스트린 : 배변활동 원활에 도움을 줄 수 있음
프락토올리고당 : 장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음
비타민A : 어두운 곳에서 시각 적응을 위해 필요/피부와 점막을 형성하고 기능을 유지하는데 필요/상피세포의 성장과 발달에 필요
비타민B1 : 탄수화물과 에너지 대사에 필요
비타민B2 : 체내 에너지 생성에 필요
비타민B6 : 단백질 및 아미노산 이용에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민C : 결합조직 형성과 기능유지에 필요/철의 흡수에 필요/항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
비타민D : 칼슘과 인이 흡수되고 이용되는데 필요/뼈의 형성과 유지에 필요/골다공증발생 위험 감소에 도움을 줌
비타민E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
엽산 : 세포와 혈액생성에 필요/태아 신경관의 정상 발달에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
나이아신 : 체내 에너지 생성에 필요
판토텐산 : 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
아연 : 정상적인 면역기능에 필요/정상적인 세포분열에 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요",단백질 근육 신체 조직 구성 성분 효소 호르몬 항체 구성 필수 영양성분 활 물질 운반 저장 체액 산 염기 균형 에너지 포도당 지질 식이섬유 식이섬유 보충 난소 화성 말토 덱스트린 배변 줄 수 프락 토 올리고당 장내 유익 균 배변 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 엽산 혈액 생 태아 경관 혈액 시스테인 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 아연 면역 셀레늄 산소
플러스 관절건강 보스웰리아,"[보스웰리아추출물 등 복합물]
(국문) 관절 및 연골 건강에 도움을 줄 수 있음
(영문) May help to maintain healthy joint and cartilage

[셀렌]
①유해산소로부터 세포를 보호하는데 필요

[망간]
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비오틴]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",보스 웰 리아 물 복합 물 관절 연골 줄 수 셀렌 산소 망간 뼈 에너지 산소 비타민 칼슘 인 뼈 골다공증 감소 비오틴 지방 단백질 에너지 생
플러스 데일리 비타팩,"[비타민B1] 탄수화물과 에너지 대사에 필요 
[비타민B2] 체내 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B12] 정상적인 엽산 대사에 필요  
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌 
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[구리] 철의 운반과 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요 
[나이아신] 체내 에너지 생성에 필요
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요 
[망간] 뼈 형성에 필요 / 에너지 이용에 필요 / 유해산소로부터 세포를 보호하는데 필요 
[몰리브덴] 산화·환원 효소의 활성에 필요
[베타카로틴] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요/ 상피세포의 성장과 발달에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요 
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요 
[엽산] 세포와 혈액생성에 필요 / 태아 신경관의 정상 발달에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요 
[철] 체내 산소운반과 혈액생성에 필요 / 에너지 생성에 필요 
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여 
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 구리 철 운반 산소 나이아신 에너지 생 마그네슘 에너지 신경 근육 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 베타카로틴 곳 피부 점막 상피세포 비오틴 지방 단백질 에너지 생 셀렌 산소 아연 면역 엽산 혈액 생 태아 경관 혈액 시스테인 철 산소 운반 혈액 생 에너지 생 크롬 지방 단백질 관여 판토텐산 지방 단백질 에너지 생
플러스 면역앤&장유산균,"유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 장 줄 수 칼슘 인 뼈 골다공증 감소 면역
플러스 뼈건강,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①체내 칼슘흡수 촉진에 도움을 줄 수 있음

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 혈액응고에 필요②뼈의 구성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",뼈 치아 신경 근육 혈액 골다공증 감소 칼슘 촉진 줄 수 뼈 에너지 산소 혈액 뼈 구성 칼슘 인 뼈 골다공증 감소
플러스 키즈 비타 젤리 ,"[비타민B2]체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

[나이아신] 체내 에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[셀렌] 유해산소로부터 세포를 보호하는데 필요",비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 나이아신 에너지 생 아연 면역 셀렌 산소
