제품명,기능성,processed_text
프로바이오 치아씨드 ,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[필수지방산]①필수지방산의 보충
",프로바이오틱스 유산균 균 배변 필수 지방산 필수 지방산 보충
프로바이오 패밀리 유산균,[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오 퍼펙트컷 다이어트,"[가르시니아 캄보지아 추출물]
① 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
[비타민C]
① 결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[프로바이오틱스]
유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음
[비타민B1]
① 탄수화물과 에너지 대사에 필요
[비타민B2]
① 체내 에너지 생성에 필요",캄보지 물 지방 체지방 감소 비타민 철 산소 프로바이오틱스 유산균 균 배변 장 비타민 에너지 비타민 에너지
프로바이오 피부 건강 유산균,"[Lactobacillus sakei Probio65(제2013-17호)]
면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음(생리활성기능 2등금)
[프로바이오틱스]
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[셀렌]
①유해산소로부터 세포를 보호하는데 필요
[비오틴]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",면역 과민반응 피부 상태 생리 활 프로바이오틱스 유산균 균 배변 장 아연 면역 비타민 칼슘 인 뼈 골다공증 감소 셀렌 산소 비오틴 지방 단백질 에너지
프로바이오 피부 면역 유산균 분말,"[Lactobacillus sakei Probio65(제2013-17호)]
면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음(생리활성기능 2등급)
[프로바이오틱스]
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음",면역 과민반응 피부 상태 생리 활 프로바이오틱스 유산균 균 배변 장
프로바이오 피부 뷰티 유산균,"[Lactobacillus sakei Probio65(제2013-17호)]
면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음(생리활성기능 2등금)
[프로바이오틱스]
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요
②정상적인 세포분열에 필요
[비타민D]
①칼슘과 인이 흡수되고 이용되는데 필요
②뼈의 형성과 유지에 필요
③골다공증발생 위험 감소에 도움을 줌
[셀레늄(또는 셀렌)]
①유해산소로부터 세포를 보호하는데 필요
[비오틴]
(1) 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",면역 과민반응 피부 상태 생리 활 프로바이오틱스 유산균 균 배변 장 아연 면역 비타민 칼슘 인 뼈 골다공증 감소 셀레늄 셀렌 산소 비오틴 지방 단백질 에너지
프로바이오 피부엔진,"[Lactobacillus sakei Probio65] : 면역과민반응에 의한 피부상태 개선에 도움을 줄 수 있음
                                              (생리활성기능 2등급)
[프로바이오틱스 제품] : ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 
                                  ②배변활동 원활에 도움을 줄 수 있음",면역 과민반응 피부 상태 생리 활 프로바이오틱스 유산균 균 배변
프로바이오500,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",프로바이오틱스 유산균 균 배변
프로바이오닉 플러스 (Probionic Plus),[프로바이오틱스] 유산균 증식 및 유해균 억제에 도움을 줄 수 있음•배변활동 원활에 도움을 줄 수 있음•장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오락 베이비 뼈건강,"①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ",칼슘 인 뼈 골다공증 감소 유산균 균 배변
프로바이오락 베이비 튼튼,"①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ",면역 유산균 균 배변
프로바이오락토비,"[프로바이오틱스] ① 유산균 증식 및 유해균 억제 ･ 배변활동 원활 ･ 장 건강에 도움을 줄 수 있음
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오멀티비타민,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[셀레늄(또는 셀렌)]①유해산소로부터 세포를 보호하는데 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
",프로바이오틱스 유산균 균 배변 셀레늄 셀렌 산소 비타민 철 산소 아연 면역 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지
프로바이오베베,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오비타D,"[프로바이오틱스] 유산균 증식 및 유해균 억제•배변활동 원활•장 건강에 도움을 줄 수 있음
[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",프로바이오틱스 유산균 균 배변 장 비타민 칼슘 인 뼈 골다공증 감소
프로바이오생유산균 비건10,유산균 증식 및 유해균 억제·배변활동 원활에 도움을 줄 수 있음,유산균 균 배변
프로바이오생유산균맥스,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[비타민E] ①유해산소로부터 세포를 보호하는데 필요",프로바이오틱스 유산균 균 배변 비타민 산소
프로바이오생유산균플러스,"①유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음 

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",유산균 균 배변 장 면역 에너지 에너지 단백질 아미노산 혈액 시스테인
프로바이오슈퍼K,①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,유산균 균 배변
프로바이오슈퍼K,- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활 · 장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오스틱스 ProbioSTIX,[프로바이오틱스]유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오썬,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
",프로바이오틱스 유산균 균 배변 장 비타민 칼슘 인 뼈 골다공증 감소
프로바이오에프,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[철]①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요
",프로바이오틱스 유산균 균 배변 장 철 산소 운반 혈액 에너지
프로바이오캡 100억마리 유산균,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 아연 면역
프로바이오캡착한유산균,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 아연 면역
프로바이오캡착한유산균3,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 아연 면역
프로바이오텍,[프로바이오틱스]  유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오텍 비비-12 블렌드-100 브이1 (PROBIO-TEC BB-12 BLEND-100 V1),유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오텍 에이비 브이캡-4 (Probio-Tec AB-VCap-4),"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",프로바이오틱스 유산균 균 배변
프로바이오텍 엘지지 블렌드-300 (Probio-Tec LGG Blend-300),유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오티끄 디땅트,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오티카,1. 프로바이오틱스 : 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱 12(Probiotic 12),유산균 증식 및 유해균 억제·배변활동 원활에 도움을 줄 수 있음,유산균 균 배변
프로바이오틱 컴플렉스 플러스(Probiotic Complex Plus),유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱-8 100억(Probiotic-8 10 Billion),[프로바이오틱스] 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱5 100(Probiotic5 10B)<전량수출용>,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스,"프로바이오틱스 ① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ② 배변활동 원활에 도움을 줄 수 있음 ③ 장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 배변 장
프로바이오틱스,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 아연 면역
프로바이오틱스,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",프로바이오틱스 유산균 균 배변 아연 면역
프로바이오틱스,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",프로바이오틱스 유산균 균 배변
프로바이오틱스,"①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음

①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ",면역 피로 혈액 기억 항산화 유산균 균 배변
프로바이오틱스,①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,유산균 균 배변
프로바이오틱스,①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,유산균 균 배변
프로바이오틱스,프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활  · 장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스,"① 프로바이오틱스
유산균 증식 및 유해균 억제 ㆍ 배변활동 원활에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 배변
프로바이오틱스,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 면역
프로바이오틱스,[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,프로바이오틱스 유산균 균 배변
프로바이오틱스,"유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 장 면역
프로바이오틱스,[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스,"[프로바이오틱스]
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오틱스,"[프로바이오틱스]
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 100+,[프로바이오틱스] 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 100억,유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음.,유산균 균 배변 장
프로바이오틱스 100억 맥스,"프로바이오틱스 : 유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음

셀렌 : ①유해산소로부터 세포를 보호하는데 필요

아연 : ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

비타민D : ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",프로바이오틱스 유산균 균 배변 장 셀렌 산소 아연 면역 비타민 칼슘 인 뼈 골다공증 감소
프로바이오틱스 100억 솔루션,"유산균 증식 및 유해균 억제, 배변활동 원활, 장 건강에 도움을 줄 수 있음",유산균 균 배변 장
프로바이오틱스 100억 액티브,유산균 증식 및 유해균 억제 ･ 배변활동 원활 ･ 장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 100억 컴포터블,유산균 증식 및 유해균 억제 ･ 배변활동 원활 ･ 장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 11종 블렌드 ,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 12,"프로바이오틱스
1. 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 15 프리미엄,"아연
1. 정상적인 면역기능에 필요
2. 정상적인 세포분열에 필요

프로바이오틱스
유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",아연 면역 프로바이오틱스 유산균 균 배변 장
프로바이오틱스 17,"유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음
",유산균 균 배변 장
프로바이오틱스 19,프로바이오틱스 : 유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 19종 생유산균,"유산균 증식 및 유해균 억제·배변활동 원활에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 면역
프로바이오틱스 3종 혼합유산균 (Probiotic 3  Strain Blend) <전량수출용>,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 4종 블렌드 5B (Probiotic 4 Strain Blend 5B) <전량수출용>,[프로바이오틱스]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 50억 장용캡슐,"- 프로바이오틱스 : 유산균 증식 및 유해균 억제 · 배변활동 원활, 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 5종 믹스,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 6종 혼합유산균 PL(Probiotic 6 Strains Blend PL) <전량수출용>,[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 7,"유산균 증식 및 유해균 억제·배변활동 원활에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 면역
프로바이오틱스 Core7,유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 D 드롭스 퓨어,"[프로바이오틱스] 
유산균 증식 및 유해균 억제 • 배변활동 원활 • 장건강에 도움을 줄 수 있음

[비타민D]
① 칼슘과 인이 흡수되고 이용되는데 필요
② 뼈의 형성과 유지에 필요
③ 골다공증발생 위험 감소에 도움을 줌",프로바이오틱스 유산균 균 배변 장 비타민 칼슘 인 뼈 골다공증 감소
프로바이오틱스 HY7017,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 HY7207,주된 기능성 - 유산균 증식 및 유해균 억제 • 배변활동 원활 • 장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 HY7714,"1) 자외선에 의한 피부손상으로부터 피부 건강 유지에 도움을 줄 수 있음(생리활성기능 2등급), 2) 피부 보습에 도움을 줄 수 있음  (생리활성기능 2등급), 3) 유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음",자외선 피부 손상 피부 생리 활 피부 보습 생리 활 유산균 균 배변 장
프로바이오틱스 HY7714 SC,"1) 자외선에 의한 피부손상으로부터 피부 건강 유지에 도움을 줄 수 있음 (생리활성기능 2등급)
2) 피부 보습에 도움을 줄 수 있음 (생리활성기능 2등급)
3) 유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음",자외선 피부 손상 피부 생리 활 피부 보습 생리 활 유산균 균 배변 장
프로바이오틱스 HY7718,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 HY7718-700B,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 HY9012,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 ME(미),"* 아연
① 정상적인 면역기능에 필요
② 정상적인 세포분열에 필요

* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",아연 면역 프로바이오틱스 유산균 균 배변 장
프로바이오틱스 VEGI(브이이지아이),"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③ 장건강에 도움을 줄 수 있음

①유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 장 산소 면역
프로바이오틱스 hyBL4,"유산균 증식 및 유해균 억제·배변활동 원활에 도움을 줄 수 있음
장 건강에 도움을 줄 수 있음",유산균 균 배변 장
프로바이오틱스 골드,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 
",프로바이오틱스 유산균 균 배변
프로바이오틱스 골드,"[프로바이오틱스 제품]①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 골드,"[프로바이오틱스] ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

[셀레늄(또는 셀렌)] ①유해산소로부터 세포를 보호하는데 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 셀레늄 셀렌 산소 아연 면역
프로바이오틱스 골드 플러스,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 면역
프로바이오틱스 김치유산균,"[프로바이오틱스 제품]유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음
",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 닥터,①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,유산균 균 배변
프로바이오틱스 더블 ,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",유산균 균 배변 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소
프로바이오틱스 더블유,"유산균 증식 및 유해균 억제·배변활동 원활·장건강에 도움을 줄 수 있음

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요",유산균 균 배변 장 면역 산소
프로바이오틱스 더블유,"[엽산]
세포와 혈액생성에 필요
태아 신경관의 정상 발달에 필요
혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[셀레늄]
유해산소로부터 세포를 보호하는데 필요

[프로바이오틱스]
유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",엽산 혈액 태아 경관 혈액 시스테인 아연 면역 셀레늄 산소 프로바이오틱스 유산균 균 배변 장
프로바이오틱스 더블유 이너케어,"[프로바이오틱스]
 ①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ③장건강에 도움을 줄 수 있음
[아연]
①정상적인 면역기능에 필요②정상적인 세포분열에 필요",프로바이오틱스 유산균 균 배변 장 아연 면역
프로바이오틱스 데일리,프로바이오틱스 : (1) 유산균 증식 및 유해균 억제에 도움을 줄 수 있음 (2) 배변활동 원활에 도움을 줄 수 있음 (3) 장 건강에 도움을 줄 수 있음,프로바이오틱스 유산균 균 배변 장
프로바이오틱스 듀얼다이어트 (전량수출용),"[프로바이오틱스] 유산균 증식 및 유해균 억제·배변활동 원활에 도움을 줄 수 있음

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[가르시니아캄보지아 추출물] 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[비타민B1] ①탄수화물과 에너지 대사에 필요",프로바이오틱스 유산균 균 배변 판토텐산 지방 단백질 에너지 아캄 보지 물 지방 체지방 감소 비타민 에너지
프로바이오틱스 라이브,"셀레늄(또는 셀렌)
①유해산소로부터 세포를 보호하는데 필요

프로바이오틱스
①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

아연
①정상적인 면역기능에 필요②정상적인 세포분열에 필요",셀레늄 셀렌 산소 프로바이오틱스 유산균 균 배변 아연 면역
프로바이오틱스 락토바실러스 카제이 HY2782 분말 (Lactobacillus casei HY2782),주된 기능성 - 유산균 증식 및 유해균 억제 • 배변활동 원활 • 장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 락토플러스,①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 ,유산균 균 배변
프로바이오틱스 락티플란티바실러스 플란타럼 HY7712 유산균분말 (Lactiplantibacillus plantarum HY7712),주된 기능성 - 유산균 증식 및 유해균 억제 • 배변활동 원활 • 장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 락티플란티바실러스 플란타럼 HY7715 분말 (Lactiplantibacillus plantarum HY7715),유산균 증식 및 유해균 억제·배변활동 원활·장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 락티플란티바실러스플란타룸 VG HY7720,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 레드,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 리스펙타 컴플리트 케어,"[비타민D]
칼슘과 인이 흡수되고 이용되는데 필요
뼈의 형성과 유지에 필요
골다공증발생 위험 감소에 도움을 줌

[아연]
정상적인 면역기능에 필요
정상적인 세포분열에 필요

[셀레늄]
유해산소로부터 세포를 보호하는데 필요

[리스펙타(Respecta®)[프로바이오틱스 등 복합물](제2019-26호)]
(국문) 질내 유익균 증식 및 유해균 억제에 도움을 줄 수 있음 
(영문) May help to proliferate vaginal beneficial flora and to suppress pathogenic bacteria

[프로바이오틱스]유산균 증식 및 유해균 억제 ･배변활동 원활 ･장 건강에 도움을 줄 수 있음",비타민 칼슘 인 뼈 골다공증 감소 아연 면역 셀레늄 산소 리 스펙 타 프로바이오틱스 복합 물 유익 균 균 프로바이오틱스 유산균 균 배변 장
프로바이오틱스 마이크로바이옴 한포유,유산균 증식 및 유해균 억제･배변활동 원활･장 건강에 도움을 줄 수 있음,유산균 균 배변 장
프로바이오틱스 면역 임팩트,"①유산균 증식 및 유해균 억제에 도움을 줄 수 있음 ②배변활동 원활에 도움을 줄 수 있음 

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",유산균 균 배변 면역
프로바이오틱스 밸런스 17,"* 프로바이오틱스
① 유산균 증식 및 유해균 억제에 도움을 줄 수 있음
② 배변활동 원활에 도움을 줄 수 있음
③ 장건강에 도움을 줄 수 있음",프로바이오틱스 유산균 균 배변 장
프로바이오틱스 밸런스(전량수출용),유산균 증식 및 유해균 억제 · 배변활동 원활 · 장 건강에 도움을 줄 수 있음.,유산균 균 배변 장
프로바이오틱스 베이비, 유산균 증식 및 유해균 억제․배변활동 원활·장건강에 도움을 줄 수 있음,유산균 균 배변 장
