제품명,기능성,processed_text
뉴트라비타 멀티비타민맥스 올인원,"[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[비타민 A] 어두운 곳에서 시각 적응을 위해 필요/피부와 점막을 형성하고 기능을 유지하는데 필요/상피세포의 성장과 발달에 필요
[비타민 B1] 탄수화물과 에너지 대사에 필요
[비타민 B2] 체내 에너지 생성에 필요
[비타민 B6] 단백질 및 아미노산 이용에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B12] 정상적인 엽산 대사에 필요
[비타민 C] 결합조직 형성과 기능유지에 필요/철의 흡수에 필요/항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 D] 칼슘과 인이 흡수되고 이용되는데 필요/뼈의 형성과 유지에 필요/골다공증발생 위험 감소에 도움을 줌
[비타민 E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산] 세포와 혈액생성에 필요/태아 신경관의 정상 발달에 필요/혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[셀렌] 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요/정상적인 세포분열에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[망간] 뼈 형성에 필요/에너지 이용에 필요/유해산소로부터 세포를 보호하는데 필요
[구리] 철의 운반과 이용에 필요/유해산소로부터 세포를 보호하는데 필요
[몰리브덴] 산화·환원 효소의 활성에 필요",마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 나이아신 에너지 생 비오틴 지방 단백질 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 셀렌 산소 아연 면역 크롬 지방 단백질 관여 망간 뼈 에너지 산소 구리 철 운반 산소 몰리브덴 산화 환원 효소 활
뉴트라키즈정,"①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①체내 에너지 생성에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",뼈 치아 신경 근육 혈액 골다공증 감소 철 항산화 산소 산소 운반 혈액 생 에너지 생 면역 에너지 생 곳 피부 점막 상피세포 지방 단백질 에너지 생 칼슘 인 뼈 골다공증 감소 단백질 아미노산 혈액 시스테인 에너지 에너지 생 갑상선 호르몬 에너지 생 혈액 생 태아 경관 혈액 시스테인
뉴트라플랜 두뇌 인지력엔 포스파티딜세린70,",[포스파티딜세린] 노화로 인해 저하된 인지력 개선･자외선에 의한 피부 손상으로부터 피부 건강 유지･피부보습에 도움을 줄 수 있음
[은행잎 추출물] 기억력 개선･혈행 개선에 도움을 줄 수 있음
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",포스 파티 딜 세린 노화 저하 인지력 자외선 피부 손상 피부 피부 보습 줄 수 은행 잎 물 기억 혈행 줄 수 비타민 항산화 산소
뉴트라플랜 멀티비타민 루테인 앤 밀크씨슬9,"① 간 건강에 도움을 줄 수 있음

노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

(1) 탄수화물과 에너지 대사에 필요

(1) 체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요",간 줄 수 노화 감소 수 황반 색소 밀도 눈 줄 수 곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소 항산화 산소 에너지 에너지 생 단백질 아미노산 혈액 시스테인 면역
뉴트라플랜 초임계 알티지 오메가3 일레븐 11,"혈중 중성지질 개선·혈행 개선·기억력 개선·건조한 눈을 개선하여 눈 건강에 도움을 줄 수 있음

①항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",중성 지질 혈행 기억 눈 눈 줄 수 항산화작용 산소 곳 피부 점막 상피세포 칼슘 인 뼈 골다공증 감소
뉴트리 디-데이 다이어트 스페셜 올뉴 A++,"- 가르시니아캄보지아추출물 : 탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음
- 철 : 체내 산소운반과 혈액생성에 필요, 에너지 생성에 필요
- 아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요
- 나이아신 : 체내 에너지 생성에 필요
- 망간 : 뼈 형성에 필요, 에너지 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요
- 구리 : 철의 운반과 이용에 필요, 유해산소로부터 세포를 보호하는데 필요
- 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
- 비타민B1 : 탄수화물과 에너지 대사에 필요
- 비타민B2 : 체내 에너지 생성에 필요
- 요오드 : 갑상선 호르몬의 합성에 필요, 에너지 생성에 필요, 신경발달에 필요",아캄 보지 물 지방 체지방 감소 줄 수 철 산소 운반 혈액 생 에너지 생 아연 면역 나이아신 에너지 생 망간 뼈 에너지 산소 비타민 곳 피부 점막 상피세포 구리 철 운반 산소 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 요오드 갑상선 호르몬 에너지 생
뉴트리 디-데이 다이어트 슬림핏 스피드컷,"[공액리놀레산]①과체중인 성인의 체지방 감소에 도움을 줄 수 있음
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민E]①유해산소로부터 세포를 보호하는데 필요
 ",공액 리놀레산 과체중 성인 체지방 감소 줄 수 비타민 곳 피부 점막 상피세포 비타민 산소
뉴트리 디-데이 다이어트 알로에겔 오리지날,"-피부건강·장 건강·면역력 증진에 도움을 줄 수 있음

탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음",피부 장 면역 줄 수 지방 체지방 감소 줄 수
뉴트리 디-데이 다이어트 칼로리 스피드 컷 ,"[가르시니아캄보지아추출물] ①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줄 수 있음

[나이아신] ①체내 에너지 생성에 필요

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",아캄 보지 물 지방 체지방 감소 줄 수 나이아신 에너지 생 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인
뉴트리 디-데이 다이어트 칼로리 스피드컷,"[가르시니아캄보지아추출물]①탄수화물이 지방으로 합성되는 것을 억제하여 체지방 감소에 도움을 줌
[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[나이아신]①체내 에너지 생성에 필요
",아캄 보지 물 지방 체지방 감소 비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 나이아신 에너지 생
뉴트리 디-데이 플러스 멀티비타민 앤 미네랄,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",철 산소 면역 곳 피부 점막 상피세포 단백질 아미노산 혈액 시스테인 에너지 에너지 생 혈액 생 태아 경관 혈액 시스테인
뉴트리 애니멀월드 멀티비타민,"①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①체내 에너지 생성에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",철 산소 면역 산소 산소 에너지 생 칼슘 인 뼈 골다공증 감소 곳 피부 점막 상피세포 지방 단백질 에너지 생 단백질 아미노산 혈액 시스테인 에너지 에너지 생 지방 단백질 에너지 생
뉴트리4 (Nutri4),"[EPA 및 DHA 함유유지] 혈중 중성지질 개선·혈행 개선에 도움을 줄 수 있음
[비타민C] ① 결합조직 형성과 기능유지에 필요 ② 철의 흡수에 필요 ③ 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[칼슘] ① 뼈와 치아 형성에 필요 ② 신경과 근육 기능 유지에 필요 ③ 정상적인 혈액응고에 필요 ④ 골다공증발생 위험 감소에 도움을 줌
[마그네슘] ① 에너지 이용에 필요 ② 신경과 근육 기능 유지에 필요
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[셀레늄(또는 셀렌)] 유해산소로부터 세포를 보호하는데 필요
[철] ① 체내 산소운반과 혈액생성에 필요 ② 에너지 생성에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[나이아신] 체내 에너지 생성에 필요
[크롬] 체내 탄수화물, 지방, 단백질 대사에 관여
[몰리브덴] 산화,환원 효소의 활성에 필요
[아연] ① 정상적인 면역기능에 필요 ② 정상적인 세포분열에 필요
[망간] ① 뼈 형성에 필요 ② 에너지 이용에 필요 ③ 유해산소로부터 세포를 보호하는데 필요
[구리] ① 철의 운반과 이용에 필요 ② 유해산소로부터 세포를 보호하는데 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비오틴] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B12] 정상적인 엽산 대사에 필요
[비타민A] ① 어두운 곳에서 시각 적응을 위해 필요 ② 피부와 점막을 형성하고 기능을 유지하는데 필요 ③ 상피세포의 성장과 발달에 필요
[비타민B6] ① 단백질 및 아미노산 이용에 필요 ② 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민B1] 탄수화물과 에너지 대사에 필요
[비타민B2] 체내 에너지 생성에 필요
[비타민K] ① 정상적인 혈액응고에 필요 ② 뼈의 구성에 필요
[비타민D] ① 칼슘과 인이 흡수되고 이용되는데 필요 ② 뼈의 형성과 유지에 필요 ③ 골다공증발생 위험 감소에 도움을 줌
[엽산] ① 세포와 혈액생성에 필요 ② 태아 신경관의 정상 발달에 필요 ③ 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[요오드] ① 갑상선 호르몬의 합성에 필요 ② 에너지 생성에 필요 ③ 신경발달에 필요",중성 지질 혈행 줄 수 비타민 철 항산화 산소 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 마리 골드 꽃 물 노화 감소 수 황반 색소 밀도 눈 줄 수 셀레늄 셀렌 산소 철 산소 운반 혈액 생 에너지 생 비타민 항산화 산소 나이아신 에너지 생 크롬 지방 단백질 관여 몰리브덴 산화 환원 효소 활 아연 면역 망간 뼈 에너지 산소 구리 철 운반 산소 판토텐산 지방 단백질 에너지 생 비오틴 지방 단백질 에너지 생 비타민 엽산 비타민 곳 피부 점막 상피세포 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지 생 비타민 혈액 뼈 구성 비타민 칼슘 인 뼈 골다공증 감소 엽산 혈액 생 태아 경관 혈액 시스테인 요오드 갑상선 호르몬 에너지 생
뉴트리굿멀티비타미네,"①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요



①체내 에너지 생성에 필요

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①정상적인 엽산 대사에 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 혈액응고에 필요②뼈의 구성에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요",에너지 신경 근육 철 산소 산소 산소 에너지 생 산소 운반 혈액 생 에너지 생 면역 뼈 에너지 산소 곳 피부 점막 상피세포 지방 단백질 에너지 생 철 운반 산소 엽산 칼슘 인 뼈 골다공증 감소 단백질 아미노산 혈액 시스테인 혈액 뼈 구성 에너지 에너지 생 혈액 생 태아 경관 혈액 시스테인 갑상선 호르몬 에너지 생 지방 단백질 에너지 생
뉴트리네이션 멀티비타민 플러스 (Nutrination Multivitamin Plus),"[비타민 A]
(가) 어두운 곳에서 시각 적응을 위해 필요
(나) 피부와 점막을 형성하고 기능을 유지하는데 필요
(다) 상피세포의 성장과 발달에 필요
[비타민 C]
(가) 결합조직 형성과 기능유지에 필요
(나) 철의 흡수에 필요
(다) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 D]
(가) 칼슘과 인이 흡수되고 이용되는데 필요
(나) 뼈의 형성과 유지에 필요
(다) 골다공증발생 위험 감소에 도움을 줌
[비타민 E]
항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민 B1]
탄수화물과 에너지 대사에 필요
[비타민 B2]
체내 에너지 생성에 필요
[나이아신]
체내 에너지 생성에 필요
[판토텐산]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민 B6]
(가) 단백질 및 아미노산 이용에 필요
(나) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비오틴]
지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[엽산]
(가) 세포와 혈액생성에 필요
(나) 태아 신경관의 정상 발달에 필요
(다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[비타민 B12]
정상적인 엽산 대사에 필요
[비타민 K]
(가) 정상적인 혈액응고에 필요
(나) 뼈의 구성에 필요
[아연]
(가) 정상적인 면역기능에 필요
(나) 정상적인 세포분열에 필요
[망간]
(가) 뼈 형성에 필요
(나) 에너지 이용에 필요
(다) 유해산소로부터 세포를 보호하는데 필요
[셀레늄]
유해산소로부터 세포를 보호하는데 필요
[요오드]
(가) 갑상선 호르몬의 합성에 필요
(나) 에너지 생성에 필요
(다) 신경발달에 필요
[몰리브덴]
산화･환원 효소의 활성에 필요
[구리]
(가) 철의 운반과 이용에 필요
(나) 유해산소로부터 세포를 보호하는데 필요
[크롬]
체내 탄수화물, 지방, 단백질 대사에 관여
[철]
(가) 체내 산소운반과 혈액생성에 필요
(나) 에너지 생성에 필요",비타민 곳 피부 점막 상피세포 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 항산화 산소 비타민 에너지 비타민 에너지 생 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비오틴 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비타민 엽산 비타민 혈액 뼈 구성 아연 면역 망간 뼈 에너지 산소 셀레늄 산소 요오드 갑상선 호르몬 에너지 생 몰리브덴 산화 환원 효소 활 구리 철 운반 산소 크롬 지방 단백질 관여 철 산소 운반 혈액 생 에너지 생
뉴트리디데이플러스멀티비타민앤미네랄,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",비타민 곳 피부 점막 상피세포 비타민 철 산소 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역
뉴트리디데이플러스멀티비타민앤미네랄,"[비타민A]①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
[비타민C]①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요
[비타민B1]①탄수화물과 에너지 대사에 필요
[비타민B2]①체내 에너지 생성에 필요
[비타민B6]①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[엽산]①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
[아연]①정상적인 면역기능에 필요②정상적인 세포분열에 필요
",비타민 곳 피부 점막 상피세포 비타민 철 산소 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 엽산 혈액 생 태아 경관 혈액 시스테인 아연 면역
뉴트리마인 V5(브이파이브),"[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비타민B12] ①정상적인 엽산 대사에 필요

[나이아신] ①체내 에너지 생성에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[비오틴] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민E] ①유해산소로부터 세포를 보호하는데 필요",비타민 곳 피부 점막 상피세포 비타민 에너지 비타민 에너지 생 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 나이아신 에너지 생 판토텐산 지방 단백질 에너지 생 엽산 혈액 생 태아 경관 혈액 시스테인 비오틴 지방 단백질 에너지 생 비타민 철 산소 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소
뉴트리마인 맨,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①체내 에너지 생성에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①정상적인 혈액응고에 필요②뼈의 구성에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",곳 피부 점막 상피세포 에너지 에너지 생 단백질 아미노산 혈액 시스테인 엽산 에너지 생 지방 단백질 에너지 생 혈액 생 태아 경관 혈액 시스테인 지방 단백질 에너지 생 철 항산화 산소 칼슘 인 뼈 골다공증 감소 항산화 산소 혈액 뼈 구성 뼈 치아 신경 근육 혈액 골다공증 감소 산소 운반 혈액 생 에너지 생 면역 철 운반 산소 산소 갑상선 호르몬 에너지 생 뼈 에너지 산소
뉴트리마인 미니 비타민A,①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요,곳 피부 점막 상피세포
뉴트리마인 비타민A,①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요,곳 피부 점막 상피세포
뉴트리마인 실버맨,"①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

①탄수화물과 에너지 대사에 필요

①체내 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①정상적인 엽산 대사에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①체내 에너지 생성에 필요

①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요

①정상적인 혈액응고에 필요②뼈의 구성에 필요

①뼈와 치아 형성에 필요②신경과 근육 기능 유지에 필요③정상적인 혈액응고에 필요④골다공증발생 위험 감소에 도움을 줌

①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①철의 운반과 이용에 필요②유해산소로부터 세포를 보호하는데 필요

①유해산소로부터 세포를 보호하는데 필요

①갑상선 호르몬의 합성에 필요②에너지 생성에 필요③신경발달에 필요

①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요",곳 피부 점막 상피세포 에너지 에너지 생 단백질 아미노산 혈액 시스테인 엽산 지방 단백질 에너지 생 에너지 생 혈액 생 태아 경관 혈액 시스테인 지방 단백질 에너지 생 철 항산화 산소 칼슘 인 뼈 골다공증 감소 항산화 산소 혈액 뼈 구성 뼈 치아 신경 근육 혈액 골다공증 감소 산소 운반 혈액 생 에너지 생 면역 철 운반 산소 산소 갑상선 호르몬 에너지 생 뼈 에너지 산소
